Portfolio Name,Category,Set,Product Name,Card Number,Rarity,Variance,Grade,Card Condition,Average Cost Paid,Quantity,Market Price (As of 2026-02-12),Price Override,Watchlist,Date Added,Notes
sold,Pokemon,Scarlet & Violet Promo,Charizard ex ,161,Promo,Holofoil,Ungraded,Near Mint,0,1,7.02,0,false,2025-06-12,
sold,Pokemon,Scarlet & Violet Promo,Charizard ex ,056,Promo,Holofoil,Ungraded,Near Mint,0,1,18.22,0,false,2025-07-04,
sold,Pokemon,Scarlet & Violet Promo,Eevee ,173,Promo,Holofoil,Ungraded,Near Mint,0,3,12.69,0,false,2026-01-08,
sold,Pokemon,Scarlet & Violet Promo,Espeon ex - 175 ,SVP 175,Promo,Holofoil,Ungraded,Near Mint,0,1,22.02,0,false,2026-02-04,
sold,Pokemon,Scarlet & Violet Promo,Koraidon ,014,Promo,Holofoil,Ungraded,Near Mint,0,1,5.61,0,false,2025-05-28,
sold,Pokemon,Scarlet & Violet Promo,Mew ex ,053,Promo,Holofoil,Ungraded,Near Mint,0,1,87.85,0,false,2025-12-03,
sold,Pokemon,Scarlet & Violet Promo,Mewtwo ,052,Promo,Holofoil,Ungraded,Near Mint,0,2,45.9,0,false,2025-12-05,
sold,Pokemon,Scarlet & Violet Promo,Mimikyu ,075,Promo,Holofoil,Ungraded,Near Mint,0,1,10.58,0,false,2025-09-30,
sold,Pokemon,Scarlet & Violet Promo,Miraidon ,013,Promo,Holofoil,Ungraded,Near Mint,0,2,6.84,0,false,2025-05-28,
sold,Pokemon,Scarlet & Violet Promo,N's Zorua ,189,Promo,Holofoil,Ungraded,Near Mint,0,1,8.34,0,false,2025-07-04,
sold,Pokemon,Scarlet & Violet Promo,Reuniclus  ,212,Promo,Holofoil,Ungraded,Near Mint,0,1,2.27,0,false,2025-10-19,
sold,Pokemon,Scarlet & Violet Promo,Scream Tail ,065,Promo,Holofoil,Ungraded,Near Mint,0,1,6.96,0,false,2025-07-07,
sold,Pokemon,Scarlet & Violet Promo,Team Rocket's Wobbuffet ,203,Promo,Holofoil,Ungraded,Near Mint,0,1,9.04,0,false,2025-07-07,
sold,Pokemon,Scarlet & Violet Promo,Thundurus - 209 ,209,Promo,Holofoil,Ungraded,Near Mint,0,3,2.26,0,false,2025-10-19,
sold,Pokemon,Scarlet & Violet Promo,Tornadus - 210 ,210,Promo,Holofoil,Ungraded,Near Mint,0,3,1.87,0,false,2025-10-19,
sold,Pokemon,Scarlet & Violet Promo,Toxel ,119,Promo,Holofoil,Ungraded,Near Mint,0,1,0.55,0,false,2026-02-04,
sold,Pokemon,Scarlet & Violet Promo,Yanmega ,187,Promo,Holofoil,Ungraded,Near Mint,0,1,0.51,0,false,2026-02-04,
sold,Pokemon,Shining Fates,Cramorant VMAX ,055/072,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.87,0,false,2025-06-02,
sold,Pokemon,Shining Fates,Ditto VMAX ,051/072,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,4.15,0,false,2025-06-02,
sold,Pokemon,Shining Fates,Eevee ,052/072,Common,Normal,Ungraded,Near Mint,0,1,0.27,0,false,2026-01-25,
sold,Pokemon,Shining Fates,Luxray ,033/072,Rare,Holofoil,Ungraded,Near Mint,0,1,0.31,0,false,2025-07-07,
sold,Pokemon,Shining Fates,Reshiram ,017/072,Amazing Rare,Holofoil,Ungraded,Near Mint,0,2,2.4,0,false,2025-07-04,
sold,Pokemon,Shining Fates: Shiny Vault,Grimmsnarl VMAX ,SV117/SV122,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,5.02,0,false,2025-06-02,
sold,Pokemon,Shining Fates: Shiny Vault,Lapras VMAX ,SV111/SV122,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,8.27,0,false,2025-06-02,
sold,Pokemon,Shining Fates: Shiny Vault,Rillaboom ,SV006/SV122,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,3.48,0,false,2025-07-07,
sold,Pokemon,Shining Fates: Shiny Vault,Rillaboom V ,SV105/SV122,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,1.54,0,false,2025-06-02,
sold,Pokemon,Shiny Treasure ex,Alakazam ex (JP),075/190,Double Rare,Holofoil,Ungraded,Near Mint,0,1,2.1,0,false,2025-09-15,
sold,Pokemon,Shiny Treasure ex,Chi-Yu  (JP),035/190,Double Rare,Holofoil,Ungraded,Near Mint,0,1,2.11,0,false,2025-06-02,
sold,Pokemon,Shiny Treasure ex,Electrode (JP),058/190,Rare,Holofoil,Ungraded,Near Mint,0,1,0.11,0,false,2026-02-04,
sold,Pokemon,Shiny Treasure ex,Gardevoir ex (JP),348/190,Super Rare,Holofoil,Ungraded,Near Mint,0,1,139.54,0,false,2026-02-04,
sold,Pokemon,Shiny Treasure ex,Gardevoir ex (JP),328/190,Super Secret Rare,Holofoil,Ungraded,Near Mint,0,1,6.83,0,false,2025-07-07,
sold,Pokemon,Shiny Treasure ex,Gardevoir ex (JP),082/190,Double Rare,Holofoil,Ungraded,Near Mint,0,1,2.36,0,false,2025-06-02,
sold,Pokemon,Shiny Treasure ex,Greedent (JP),314/190,Shiny,Holofoil,Ungraded,Near Mint,0,1,2.04,0,false,2026-02-04,
sold,Pokemon,Shiny Treasure ex,Meowscarada ex (JP),014/190,Double Rare,Holofoil,Ungraded,Near Mint,0,1,2.4,0,false,2025-06-02,
sold,Pokemon,Shiny Treasure ex,Pidgeot ex (JP),139/190,Double Rare,Holofoil,Ungraded,Near Mint,0,1,1.85,0,false,2025-06-02,
sold,Pokemon,Shrouded Fable,Cresselia ,071/064,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,27.02,0,false,2026-02-04,
sold,Pokemon,Shrouded Fable,Horsea ,067/064,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,41.15,0,false,2025-06-01,
sold,Pokemon,Silver Tempest,Alolan Vulpix VSTAR ,034/195,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.22,0,false,2025-09-18,
sold,Pokemon,Silver Tempest,Furisode Girl (Secret) ,205/195,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,7.27,0,false,2026-02-11,
sold,Pokemon,Silver Tempest,Lance (Full Art) ,192/195,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,4.6,0,false,2025-08-27,
sold,Pokemon,Silver Tempest,Lugia V ,138/195,Ultra Rare,Holofoil,Ungraded,Near Mint,0.0000,6,9.49,0,false,2025-07-07,
sold,Pokemon,Silver Tempest,Lugia VSTAR ,139/195,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,5.36,0,false,2025-07-04,
sold,Pokemon,Silver Tempest,Lugia VSTAR (Secret) ,202/195,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,48.02,0,false,2025-06-12,
sold,Pokemon,Silver Tempest,Radiant Jirachi ,120/195,Radiant Rare,Holofoil,Ungraded,Near Mint,0,1,1.12,0,false,2026-02-04,
sold,Pokemon,Silver Tempest Trainer Gallery,Blaziken V ,TG14/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,30.64,0,false,2025-11-06,
sold,Pokemon,Silver Tempest Trainer Gallery,Braixen ,TG01/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,4.34,0,false,2025-07-07,
sold,Pokemon,Silver Tempest Trainer Gallery,Druddigon ,TG09/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,3.37,0,false,2025-07-07,
sold,Pokemon,Silver Tempest Trainer Gallery,Jynx ,TG04/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.44,0,false,2025-07-07,
sold,Pokemon,Silver Tempest Trainer Gallery,Malamar ,TG06/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.57,0,false,2025-07-07,
sold,Pokemon,Silver Tempest Trainer Gallery,Rayquaza VMAX (Secret) ,TG29/TG30,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,26.33,0,false,2025-10-22,
sold,Pokemon,Silver Tempest Trainer Gallery,Rockruff ,TG07/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,3.76,0,false,2025-05-27,
sold,Pokemon,Sky Legend,Rowlet & Alolan Exeggutor GX (JP),001/054,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,11.46,0,false,2025-07-04,
sold,Pokemon,Snow Hazard,Dudunsparce (JP),083/071,Secret Rare,Holofoil,Ungraded,Near Mint,0,2,5.03,0,false,2026-01-25,
sold,Pokemon,Snow Hazard,Rookidee (JP),082/071,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,5.26,0,false,2026-01-25,
sold,Pokemon,Steam Siege,Pokemon Ranger (Full Art) ,113,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,8.53,0,false,2026-02-04,
sold,Pokemon,Steam Siege,Volcanion EX (Secret) ,115,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,44.3,0,false,2025-12-05,
sold,Pokemon,Steam Siege,Xerneas BREAK ,82,Rare BREAK,Holofoil,Ungraded,Near Mint,0,1,7.06,0,false,2025-06-12,
sold,Pokemon,Stellar Crown,Crabominable ,149/142,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,3.21,0,false,2025-07-07,
sold,Pokemon,Stellar Crown,Garganacl ex ,089/142,Double Rare,Holofoil,Ungraded,Near Mint,0,1,0.76,0,false,2025-06-02,
sold,Pokemon,Stellar Crown,Hydrapple ex ,014/142,Double Rare,Holofoil,Ungraded,Near Mint,0,1,1.02,0,false,2025-06-02,
sold,Pokemon,Stellar Crown,Ledian ,144/142,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,5.66,0,false,2025-06-12,
sold,Pokemon,Stellar Crown,Squirtle ,148/142,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,103.43,0,false,2025-07-05,
sold,Pokemon,Stellar Crown,Zeraora ,151/142,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,12.67,0,false,2026-01-22,
sold,Pokemon,Stellar Miracle,Archaludon (JP),113/102,Art Rare,Holofoil,Ungraded,Near Mint,0,1,3.61,0,false,2026-01-25,
sold,Pokemon,Stellar Miracle,Crabominable (JP),107/102,Art Rare,Holofoil,Ungraded,Near Mint,0,1,3.66,0,false,2026-01-25,
sold,Pokemon,Stellar Miracle,Gulpin (JP),112/102,Art Rare,Holofoil,Ungraded,Near Mint,0,1,6.67,0,false,2026-01-25,
sold,Pokemon,Stellar Miracle,Joltik (JP),108/102,Art Rare,Holofoil,Ungraded,Near Mint,0,2,4.69,0,false,2026-01-25,
sold,Pokemon,Stellar Miracle,Lacey (JP),124/102,Super Rare,Holofoil,Ungraded,Near Mint,0,1,6.66,0,false,2025-08-27,
sold,Pokemon,Stellar Miracle,Noctowl (JP),114/102,Art Rare,Holofoil,Ungraded,Near Mint,0,2,3.7,0,false,2026-01-25,
sold,Pokemon,Stellar Miracle,Turtonator (JP),105/102,Art Rare,Holofoil,Ungraded,Near Mint,0,4,3.43,0,false,2026-01-25,
sold,Pokemon,Sun & Moon Base Set,Eevee ,101,Common,Normal,Ungraded,Near Mint,0,1,0.44,0,false,2026-01-25,
sold,Pokemon,Sun & Moon Base Set,Lapras GX ,35,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,3.79,0,false,2025-06-12,
sold,Pokemon,Sun & Moon Base Set,Nest Ball ,123,Uncommon,Reverse Holofoil,Ungraded,Near Mint,0,1,4.76,0,false,2026-02-04,
sold,Pokemon,Sun & Moon Base Set,Solgaleo GX (Secret) ,155,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,18.77,0,false,2026-02-11,
sold,Pokemon,Sun & Moon Promo,Celebi & Venusaur GX ,SM167,Promo,Holofoil,Ungraded,Near Mint,0,1,76.96,0,false,2025-07-05,
sold,Pokemon,Sun & Moon Promo,Charizard (Prerelease) ,SM158,Promo,Holofoil,Ungraded,Near Mint,72.0000,1,93.62,0,false,2025-10-19,
sold,Pokemon,Sun & Moon Promo,Eevee - SM184 (Cosmos Holo) ,SM184,Promo,Holofoil,Ungraded,Near Mint,0,1,14.4,0,false,2025-08-24,
sold,Pokemon,Sun & Moon Promo,Espeon & Deoxys GX  ,SM240,Promo,Holofoil,Ungraded,Near Mint,0,1,131.62,0,false,2025-11-23,
sold,Pokemon,Sun & Moon Promo,Garchomp & Giratina GX  ,SM193,Promo,Holofoil,Ungraded,Near Mint,0,1,114.63,0,false,2025-11-02,
sold,Pokemon,Sun & Moon Promo,Glaceon GX  ,SM147,Promo,Holofoil,Ungraded,Near Mint,0,1,8.63,0,false,2025-07-05,
sold,Pokemon,Sun & Moon Promo,Jolteon GX  ,SM173,Promo,Holofoil,Ungraded,Near Mint,0,1,11.94,0,false,2025-07-05,
sold,Pokemon,Sun & Moon Promo,Leafeon GX  ,SM146,Promo,Holofoil,Ungraded,Near Mint,0,1,6.46,0,false,2025-07-05,
sold,Pokemon,Sun & Moon Promo,Lucario & Melmetal GX  ,SM192,Promo,Holofoil,Ungraded,Near Mint,0,1,69.33,0,false,2025-06-01,
sold,Pokemon,Sun & Moon Promo,Primarina GX  ,SM39,Promo,Holofoil,Ungraded,Near Mint,0,1,14.53,0,false,2025-06-12,
sold,Pokemon,Sun & Moon Promo,Reshiram & Charizard GX  ,SM247,Promo,Holofoil,Ungraded,Near Mint,0,1,47.33,0,false,2025-06-12,
sold,Pokemon,Sun & Moon Promos JP,Armored Mewtwo (JP),365/SM-P,Promo,Holofoil,Ungraded,Near Mint,0,1,65.37,0,false,2025-06-04,
sold,Pokemon,Super Electric Breaker,Feebas (JP),110/106,Art Rare,Holofoil,Ungraded,Near Mint,0,1,6.01,0,false,2025-11-06,
sold,Pokemon,Super Electric Breaker,Kecleon (JP),118/106,Art Rare,Holofoil,Ungraded,Near Mint,0,3,4.37,0,false,2026-01-25,
sold,Pokemon,Super Electric Breaker,Larvesta (JP),108/106,Art Rare,Holofoil,Ungraded,Near Mint,0,4,3.7,0,false,2026-01-25,
sold,Pokemon,Super Electric Breaker,Spheal (JP),111/106,Art Rare,Holofoil,Ungraded,Near Mint,0,1,6.49,0,false,2026-01-25,
sold,Pokemon,Surging Sparks,Alolan Exeggutor ex ,242/191,Special Illustration Rare,Holofoil,Ungraded,Near Mint,15.0000,2,37.27,0,false,2025-06-12,
sold,Pokemon,Surging Sparks,Archaludon ex ,224/191,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.49,0,false,2025-06-02,
sold,Pokemon,Surging Sparks,Drayton ,244/191,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,11.92,0,false,2025-08-27,
sold,Pokemon,Surging Sparks,Milotic ex ,217/191,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.41,0,false,2025-06-12,
sold,Pokemon,Surging Sparks,Phanpy ,205/191,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,7.59,0,false,2025-11-06,
sold,Pokemon,Surging Sparks,Spheal ,199/191,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,7.59,0,false,2025-11-06,
sold,Pokemon,SV: 151,Blastoise ex ,009/165,Double Rare,Holofoil,Ungraded,Near Mint,0,2,1.53,0,false,2025-09-15,
sold,Pokemon,SV: 151,Bulbasaur ,166/165,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,65.73,0,false,2025-12-03,
sold,Pokemon,SV: 151,Charizard ex ,199/165,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,381.94,0,false,2025-07-05,
sold,Pokemon,SV: 151,Giovanni's Charisma ,197/165,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,5.35,0,false,2025-08-27,
sold,Pokemon,SV: 151,Machoke ,177/165,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,18.75,0,false,2025-10-30,
sold,Pokemon,SV: 151,Mr. Mime ,179/165,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,11.61,0,false,2025-12-05,
sold,Pokemon,SV: 151,Venusaur ex ,003/165,Double Rare,Holofoil,Ungraded,Near Mint,0,2,1.33,0,false,2025-09-15,
sold,Pokemon,Sword & Shield Base Set,Quick Ball (Secret) ,216/202,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,26.05,9.79,false,2025-06-12,
sold,Pokemon,Sword & Shield Promo,Charizard V ,SWSH260,Promo,Holofoil,Ungraded,Near Mint,0,1,47.71,0,false,2025-08-10,
sold,Pokemon,Sword & Shield Promo,Charizard V ,SWSH050,Promo,Holofoil,Ungraded,Near Mint,0,1,13.35,0,false,2025-06-02,
sold,Pokemon,Sword & Shield Promo,Charizard VMAX ,SWSH261,Promo,Holofoil,Ungraded,Near Mint,0,1,56.13,0,false,2025-10-22,
sold,Pokemon,Sword & Shield Promo,Dragonite V ,SWSH235,Promo,Holofoil,Ungraded,Near Mint,0,1,6.5,0,false,2025-11-06,
sold,Pokemon,Sword & Shield Promo,Dragonite V ,SWSH154,Promo,Holofoil,Ungraded,Near Mint,0,1,4.91,0,false,2025-06-02,
sold,Pokemon,Sword & Shield Promo,Eevee ,SWSH190,Promo,Holofoil,Ungraded,Near Mint,0,1,4.41,0,false,2025-08-24,
sold,Pokemon,Sword & Shield Promo,Eevee V ,SWSH065,Promo,Holofoil,Ungraded,Near Mint,0,1,5.24,0,false,2025-10-29,
sold,Pokemon,Sword & Shield Promo,Eternatus VMAX ,SWSH045,Promo,Holofoil,Ungraded,Near Mint,0,1,3.69,0,false,2025-06-02,
sold,Pokemon,Sword & Shield Promo,Gengar ,SWSH052,Promo,Holofoil,Ungraded,Near Mint,0,1,117.55,0,false,2025-06-12,
sold,Pokemon,Sword & Shield Promo,Glaceon V ,SWSH196,Promo,Holofoil,Ungraded,Near Mint,0,1,2.12,0,false,2025-07-10,
sold,Pokemon,Sword & Shield Promo,Greninja Star ,SWSH144,Promo,Holofoil,Ungraded,Near Mint,0,1,27.13,0,false,2026-01-08,
sold,Pokemon,Sword & Shield Promo,Hisuian Samurott V ,SWSH239,Promo,Holofoil,Ungraded,Near Mint,0,1,1.14,0,false,2025-06-02,
sold,Pokemon,Sword & Shield Promo,Jolteon VMAX ,SWSH184,Promo,Holofoil,Ungraded,Near Mint,0,1,82.9,0,false,2025-05-27,
sold,Pokemon,Sword & Shield Promo,Leafeon VSTAR ,SWSH195,Promo,Holofoil,Ungraded,Near Mint,0,1,2.65,0,false,2025-06-02,
sold,Pokemon,Sword & Shield Promo,Light Toxtricity ,SWSH137,Promo,Holofoil,Ungraded,Near Mint,0,1,9.57,0,false,2025-06-02,
sold,Pokemon,Sword & Shield Promo,Lucario VSTAR ,SWSH291,Promo,Holofoil,Ungraded,Near Mint,0,2,12.18,0,false,2025-09-15,
sold,Pokemon,Sword & Shield Promo,Mewtwo V ,SWSH229,Promo,Holofoil,Ungraded,Near Mint,0,1,8.65,0,false,2025-06-02,
sold,Pokemon,Sword & Shield Promo,Pikachu V ,SWSH139,Promo,Holofoil,Ungraded,Near Mint,0,1,5.8,0,false,2025-07-04,
sold,Pokemon,Sword & Shield Promo,Pikachu V ,SWSH141,Promo,Holofoil,Ungraded,Near Mint,0,1,9.31,0,false,2025-07-04,
sold,Pokemon,Sword & Shield Promo,Pikachu V ,SWSH140,Promo,Holofoil,Ungraded,Near Mint,0,1,5.45,0,false,2025-07-04,
sold,Pokemon,Sword & Shield Promo,Pikachu V ,SWSH142,Promo,Holofoil,Ungraded,Near Mint,0,1,8.23,0,false,2025-07-04,
sold,Pokemon,Sword & Shield Promo,Pikachu VMAX ,SWSH286,Promo,Holofoil,Ungraded,Near Mint,0,1,7.03,0,false,2025-06-02,
sold,Pokemon,Sword & Shield Promo,Radiant Eevee ,SWSH230,Promo,Holofoil,Ungraded,Near Mint,0,1,22.36,0,false,2025-07-05,
sold,Pokemon,Sword & Shield Promo,Zacian V ,SWSH076,Promo,Holofoil,Ungraded,Near Mint,0,1,11.76,0,false,2025-06-12,
sold,Pokemon,Tag Bolt,Eevee & Snorlax GX (JP),066/095,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,32.53,0,false,2025-10-30,
sold,Pokemon,Tag Bolt,Pikachu & Zekrom GX (JP),031/095,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,28.43,0,false,2025-10-30,
sold,Pokemon,Tag Team GX All Stars,Dusknoir & Trevenant GX (JP),053/173,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,9.62,0,false,2025-07-04,
sold,Pokemon,Tag Team GX All Stars,Giratina & Garchomp GX (JP),099/173,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,23.79,0,false,2025-10-30,
sold,Pokemon,Tag Team GX All Stars,Greninja & Zoroark GX (JP),072/173,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,13.83,0,false,2025-10-30,
sold,Pokemon,Tag Team GX All Stars,Marshadow & Machamp GX (JP),067/173,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,11.09,0,false,2025-11-06,
sold,Pokemon,Tag Team GX All Stars,Pheromosa & Buzzwole GX (JP),001/173,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,4.19,0,false,2025-07-04,
sold,Pokemon,Temporal Forces,Farigiraf ex  ,194/162,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.72,0,false,2026-02-04,
sold,Pokemon,Temporal Forces,Gastly  ,177/162,Illustration Rare,Holofoil,Ungraded,Near Mint,27.5000,2,81.37,0,false,2025-07-05,
sold,Pokemon,Temporal Forces,Gouging Fire ex  ,188/162,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.62,0,false,2025-06-12,
sold,Pokemon,Temporal Forces,Miraidon ex ,122/162,Double Rare,Holofoil,Ungraded,Near Mint,0,1,0.7,0,false,2025-06-02,
sold,Pokemon,Temporal Forces,Salvatore  ,202/162,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,1.67,0,false,2025-08-27,
sold,Pokemon,Temporal Forces,Walking Wake ex  ,050/162,Double Rare,Holofoil,Ungraded,Near Mint,0,1,1.01,0,false,2025-06-02,
sold,Pokemon,Terastal Festival ex,Eevee ex (JP),126/187,Double Rare,Holofoil,Ungraded,Near Mint,0,1,2.77,0,false,2025-05-27,
sold,Pokemon,Terastal Festival ex,Jolteon (JP),051/187,Rare,Master Ball Reverse Holo,Ungraded,Near Mint,0,1,13.33,0,false,2025-06-01,
sold,Pokemon,Trading Card Game Classic,Basic Fighting Energy ,034/034,Classic Collection,Holofoil,Ungraded,Near Mint,0,1,0.67,0,false,2025-07-07,
sold,Pokemon,Trading Card Game Classic,Basic Grass Energy ,033/034,Classic Collection,Holofoil,Ungraded,Near Mint,0,1,0.74,0,false,2025-09-18,
sold,Pokemon,Trading Card Game Classic,Basic Water Energy ,033/034,Classic Collection,Holofoil,Ungraded,Near Mint,0,1,0.86,0,false,2025-09-18,
sold,Pokemon,Trick or Trade BOOster Bundle,Dusknoir ,062/172,Promo,Holofoil,Ungraded,Near Mint,0,1,0.2,0,false,2025-07-07,
sold,Pokemon,Trick or Trade BOOster Bundle 2024,Gengar (Cosmos Holo) ,057/091,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,3.87,0,false,2025-10-22,
sold,Pokemon,Triplet Beat,Paldean Wooper (JP),085/073,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,6.87,0,false,2026-01-25,
sold,Pokemon,Triplet Beat,Skeledirge ex (JP),020/073,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.76,0,false,2025-06-02,
sold,Pokemon,Triplet Beat,Tropius (JP),074/073,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,5.44,0,false,2026-01-25,
sold,Pokemon,Twilight Masquerade,Applin ,185/167,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,8.72,0,false,2025-07-07,
sold,Pokemon,Twilight Masquerade,Chansey ,187/167,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,47.3,0,false,2025-11-04,
sold,Pokemon,Twilight Masquerade,Poltchageist ,171/167,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,4.73,0,false,2025-12-06,
sold,Pokemon,Twilight Masquerade,Sinistcha ex ,210/167,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,27.53,0,false,2025-11-23,
sold,Pokemon,Twilight Masquerade,Sinistcha ex ,023/167,Double Rare,Holofoil,Ungraded,Near Mint,0.0000,1,0.76,0,false,2026-02-04,
sold,Pokemon,Twilight Masquerade,Survival Brace ,164/167,ACE SPEC Rare,Holofoil,Ungraded,Near Mint,0.0000,1,0.55,0,false,2026-02-04,
sold,Pokemon,Ultra Prism,Eevee (104) ,104/156,Common,Normal,Ungraded,Near Mint,0,1,1.15,0,false,2025-08-24,
sold,Pokemon,Ultra Prism,Eevee (105) ,105/156,Common,Normal,Ungraded,Near Mint,0,2,3.05,0,false,2025-08-24,
sold,Pokemon,Ultra Prism,Glaceon GX ,39/156,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,10.12,0,false,2025-07-05,
sold,Pokemon,Ultra Prism,Leafeon GX ,13/156,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,9.31,0,false,2025-07-05,
sold,Pokemon,Ultra Shiny GX,Reshiram GX (JP),18/150,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,4.2,0,false,2025-07-07,
sold,Pokemon,Unbroken Bonds,Blastoise GX ,35,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,17.49,0,false,2025-10-22,
sold,Pokemon,Unbroken Bonds,Blastoise GX (Secret) ,218,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,139.06,0,false,2025-06-26,
sold,Pokemon,Unbroken Bonds,Gengar ,70,Rare,Reverse Holofoil,Ungraded,Near Mint,0,1,37.52,0,false,2025-06-12,
sold,Pokemon,Unbroken Bonds,Gengar ,70,Rare,Normal,Ungraded,Near Mint,0,1,16.16,0,false,2025-05-27,
sold,Pokemon,Unbroken Bonds,Greninja & Zoroark GX ,107,Ultra Rare,Holofoil,Ungraded,Near Mint,45.0000,1,53.09,0,false,2025-11-06,
sold,Pokemon,Unbroken Bonds,Greninja & Zoroark GX (200) (Full Art) ,200,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,85.03,0,false,2026-01-25,
sold,Pokemon,Unbroken Bonds,Lucario & Melmetal GX ,120,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,40.96,0,false,2025-09-20,
sold,Pokemon,Unbroken Bonds,Marshadow & Machamp GX ,82,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,38.63,0,false,2025-10-30,
sold,Pokemon,Unbroken Bonds,Mew ,76,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,11.22,0,false,2025-06-04,
sold,Pokemon,Unbroken Bonds,Mewtwo ,75,Rare,Normal,Ungraded,Near Mint,0.0000,1,1.47,0,false,2025-09-18,
sold,Pokemon,Unbroken Bonds,Muk & Alolan Muk GX ,61,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,26.35,0,false,2025-06-06,
sold,Pokemon,Unbroken Bonds,Pheromosa & Buzzwole GX ,1,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,15.55,0,false,2025-11-06,
sold,Pokemon,Unbroken Bonds,Pheromosa & Buzzwole GX (192) (Alternate Full Art) ,192,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,124.31,0,false,2025-06-12,
sold,Pokemon,Unbroken Bonds,Red's Challenge (Full Art) ,213,Ultra Rare,Holofoil,Ungraded,Near Mint,119.9999,1,145.61,0,false,2025-10-13,
sold,Pokemon,Unbroken Bonds,Reshiram & Charizard GX ,20,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,64.33,45.05,false,2025-05-28,
